3,5,8,4,1,2,6,7,9,10,8,3,5,4,22250000,22250000,5250000,27500000
3,5,9,4,1,2,6,7,8,10,9,3,5,4,22250000,22250000,5250000,27500000
3,5,10,4,1,2,6,7,8,9,10,3,5,4,22250000,22250000,5250000,27500000
3,6,7,4,1,2,5,8,9,10,7,3,6,4,22250000,22250000,5500000,27750000
3,6,8,4,1,2,5,7,9,10,8,3,6,4,22250000,22250000,5500000,27750000
3,6,9,4,1,2,5,7,8,10,9,3,6,4,22250000,22250000,5500000,27750000
3,6,10,4,1,2,5,7,8,9,10,3,6,4,22250000,22250000,5500000,27750000
3,7,8,4,1,2,5,6,9,10,8,3,7,4,22250000,22250000,5500000,27750000
3,7,9,4,1,2,5,6,8,10,9,3,7,4,22250000,22250000,5500000,27750000
3,7,10,4,1,2,5,6,8,9,10,3,7,4,22250000,22250000,5500000,27750000
3,8,9,4,1,2,5,6,7,10,9,3,8,4,22250000,22250000,5500000,27750000
3,8,10,4,1,2,5,6,7,9,10,3,8,4,22250000,22250000,5500000,27750000
3,9,10,4,1,2,5,6,7,8,10,3,9,4,22250000,22250000,5500000,27750000
4,5,6,3,1,2,7,8,9,10,6,4,5,4,22750000,22750000,5000000,27750000
4,5,7,3,1,2,6,8,9,10,7,4,5,4,22750000,22750000,5250000,28000000
4,5,8,3,1,2,6,7,9,10,8,4,5,4,22750000,22750000,5250000,28000000
4,5,9,3,1,2,6,7,8,10,9,4,5,4,22750000,22750000,5250000,28000000
4,5,10,3,1,2,6,7,8,9,10,4,5,4,22750000,22750000,5250000,28000000
4,6,7,3,1,2,5,8,9,10,7,4,6,4,22750000,22750000,5500000,28250000
4,6,8,3,1,2,5,7,9,10,8,4,6,4,22750000,22750000,5500000,28250000
4,6,9,3,1,2,5,7,8,10,9,4,6,4,22750000,22750000,5500000,28250000
4,6,10,3,1,2,5,7,8,9,10,4,6,4,22750000,22750000,5500000,28250000
4,7,8,3,1,2,5,6,9,10,8,4,7,4,22750000,22750000,5500000,28250000
4,7,9,3,1,2,5,6,8,10,9,4,7,4,22750000,22750000,5500000,28250000
4,7,10,3,1,2,5,6,8,9,10,4,7,4,22750000,22750000,5500000,28250000
4,8,9,3,1,2,5,6,7,10,9,4,8,4,22750000,22750000,5500000,28250000
4,8,10,3,1,2,5,6,7,9,10,4,8,4,22750000,22750000,5500000,28250000
4,9,10,3,1,2,5,6,7,8,10,4,9,4,22750000,22750000,5500000,28250000
5,6,7,3,1,2,4,8,9,10,7,5,6,4,22750000,22750000,6500000,29250000
5,6,8,3,1,2,4,7,9,10,8,5,6,4,22750000,22750000,6500000,29250000
5,6,9,3,1,2,4,7,8,10,9,5,6,4,22750000,22750000,6500000,29250000
5,6,10,3,1,2,4,7,8,9,10,5,6,4,22750000,22750000,6500000,29250000
5,7,8,3,1,2,4,6,9,10,8,5,7,4,22750000,22750000,6500000,29250000
5,7,9,3,1,2,4,6,8,10,9,5,7,4,22750000,22750000,6500000,29250000
5,7,10,3,1,2,4,6,8,9,10,5,7,4,22750000,22750000,6500000,29250000
5,8,9,3,1,2,4,6,7,10,9,5,8,4,22750000,22750000,6500000,29250000
5,8,10,3,1,2,4,6,7,9,10,5,8,4,22750000,22750000,6500000,29250000
5,9,10,3,1,2,4,6,7,8,10,5,9,4,22750000,22750000,6500000,29250000
6,7,8,3,1,2,4,5,9,10,8,6,7,4,22750000,22750000,6500000,29250000
6,7,9,3,1,2,4,5,8,10,9,6,7,4,22750000,22750000,6500000,29250000
6,7,10,3,1,2,4,5,8,9,10,6,7,4,22750000,22750000,6500000,29250000
6,8,9,3,1,2,4,5,7,10,9,6,8,4,22750000,22750000,6500000,29250000
6,8,10,3,1,2,4,5,7,9,10,6,8,4,22750000,22750000,6500000,29250000
6,9,10,3,1,2,4,5,7,8,10,6,9,4,22750000,22750000,6500000,29250000
7,8,9,3,1,2,4,5,6,10,9,7,8,4,22750000,22750000,6500000,29250000
7,8,10,3,1,2,4,5,6,9,10,7,8,4,22750000,22750000,6500000,29250000
7,9,10,3,1,2,4,5,6,8,10,7,9,4,22750000,22750000,6500000,29250000
8,9,10,3,1,2,4,5,6,7,10,8,9,4,22750000,22750000,6500000,29250000
